Order ID,Order Amount (INR),Delivery Time (mins),Order Date,Rating,Number of Items,Delivery Distance (km),Delivery Agent ID,Order Status,Payment Method,Tip Amount (INR),Promo Code Applied,Has Free Delivery,res_id,name,type,address,city,locality,latitude,longitude,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,votes,photo_count,opentable_support,delivery,state,area,Month,Year,Day,Quarter,Is_Delivered,Is_Cancelled,Has_Promo,Free_Delivery,Completed_Revenue
7257,2050,76,2024-02-05,1.7,3,9.266044038970717,595,In-Transit,Net Banking,1,No,Yes,1400368,Osmium Lounge,Lounge,"Ground Floor, Inox Mall, Sapna Sangeeta, Indore",Indore,"Sapna Sangeeta Mall, Sapna Sangeeta",22.69899772,75.86714499,"North Indian, Chinese, Bar Food, Asian",Mon-Sun (11 AM to 11:45 PM),1500,4,"['Credit Card', 'Takeaway Available', 'Cash', 'Dinner', 'Mall Parking', 'Serves Alcohol', 'Lunch', 'Debit Card', 'Indoor Seating', 'Smoking Area', 'Air Conditioned', 'Fullbar', 'Table Reservation Not Required']",3.4,41,8,0.0,0,Madhya Pradesh,308245,February,2024,Monday,1,0,0,0,1,0
7258,2428,30,2023-08-30,1.8,2,3.460688823964122,864,In-Transit,Debit Card,45,Yes,Yes,56071,Envy,Lounge,"158, Hotel La Classic, Yedavanahalli, Attibele, Near Electronic City, Electronic City, Bangalore",Bangalore,Hotel La Classic,12.78374304,77.75694128,Finger Food,11 AM to 11 PM,1000,3,"['Cash', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Dinner', 'Air Conditioned', 'Fullbar', 'Table booking recommended', 'Indoor Seating', 'Smoking Area', 'Nightlife']",3.5,10,13,0.0,0,Karnataka,191791,August,2023,Wednesday,3,0,0,1,1,0
7259,1523,63,2023-04-27,1.4,8,5.235103924149724,314,Delivered,Net Banking,38,Yes,No,18686916,Kwality Wall's Swirl's,Dessert Parlour,"4th Floor, Food Court, Phoenix United Mall, Alambagh, Lucknow",Lucknow,"Phoenix United Mall, Alambagh",26.79879042,80.89836996,Desserts,11 AM to 11 PM,250,1,"['Cash', 'Takeaway Available', 'Mall Parking', 'Debit Card', 'Credit Card', 'Indoor Seating', 'Desserts and Bakes']",2.6,8,8,0.0,0,Uttar Pradesh,240928,April,2023,Thursday,2,1,0,1,0,1523
7260,2078,63,2023-06-29,4.4,7,11.40105403439207,776,In-Transit,UPI,183,Yes,Yes,18814968,Bathinda Tandoori Chai & Cafe,Beverage Shop,"117/N/47, Indradeep Complex, Avon Market, Kakadeo, Kanpur",Kanpur,Kakadeo,26.4788038,80.2898703,"Tea, Beverages","10 AM to 10 PM (Mon, Wed-Sun), Tue Closed",100,1,"['Takeaway Available', 'Cash', 'Indoor Seating']",3.4,21,6,0.0,1,Uttar Pradesh,240928,June,2023,Thursday,2,0,0,1,1,0
7261,2384,30,2023-12-10,4.2,3,9.613597206746341,782,In-Transit,Debit Card,2,No,No,18457472,Michigan Pizza Company,Quick Bites,"SCF 21, Sector 9D, Sector 9, Chandigarh",Chandigarh,Sector 9,30.74768208,76.79313909,"Pizza, Fast Food",11am – 11pm (Mon-Sun),500,2,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Free Wifi', 'Digital Payments Accepted']",3.9,257,276,0.0,0,Chandigarh,114,December,2023,Sunday,4,0,0,0,0,0
7262,2459,33,2023-06-17,1.8,9,7.200105055567792,993,Cancelled,Debit Card,181,Yes,No,18051351,Frozen Junction,Dessert Parlour,"Third Floor, Celebration Mall",Udaipur,Celebration Mall,24.6126,73.7022,Ice Cream,"12noon – 10:45pm (Mon-Fri),12noon – 11pm (Sat-Sun)",200,1,"['Credit Card', 'No Alcohol Available', 'Takeaway Available', 'Cash', 'Debit Card', 'Mall Parking', 'Air Conditioned', 'Desserts and Bakes', 'Digital Payments Accepted', 'Outdoor Seating', 'Pure Veg']",3.7,38,23,0.0,0,Rajasthan,342239,June,2023,Saturday,2,0,1,1,0,0
7263,363,53,2023-02-09,2.8,5,6.583100650712202,244,Cancelled,Credit Card,98,Yes,No,18705429,Chilli Chatkaaz,Food Court,"4th Floor, Patna One Mall, Patna, Fraser Road Area, Patna",Patna,Fraser Road Area,25.60986943,85.13678558,"North Indian, Chinese",11 AM to 10 PM,400,2,"['Takeaway Available', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Indoor Seating', 'Air Conditioned', 'Self Service', 'Digital Payments Accepted']",2.9,33,3,0.0,0,Bihar,94163,February,2023,Thursday,1,0,1,1,0,0
7264,1734,89,2024-03-26,3.4,8,5.637473711836192,335,Delivered,Debit Card,42,No,Yes,18703355,Choubey's Chinese,Quick Bites,"100 Feet Road, Near Akash Institute, Shobhagpura, Udaipur",Udaipur,Shobhagpura,24.6028978,73.70928202,Chinese,10 AM to 10:30 PM,350,1,"['Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']",2.8,4,6,0.0,0,Rajasthan,342239,March,2024,Tuesday,1,1,0,0,1,1734
7265,631,35,2023-10-21,2.8,7,1.267725701940614,797,Cancelled,Debit Card,180,Yes,No,18011586,Roti Wala,Quick Bites,"7-1-448, Beside Sonabai Temple, Near Satyam Theater, Balkampet Road, Ameerpet, Hyderabad",Hyderabad,Ameerpet,17.43922799,78.44821326,"North Indian, Chinese","11:30 AM to 10:30 PM (Mon-Sat), 4 PM to 10:30 PM (Sun)",200,1,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Indoor Seating', 'Pure Veg']",3.8,959,55,0.0,0,Telangana,112077,October,2023,Saturday,4,0,1,1,0,0
7266,1416,53,2023-04-01,3.7,2,2.555967988066986,342,Delivered,Net Banking,166,No,Yes,19009347,Coffila Food Court,Casual Dining,"shop no 35, 36, Sadar Bazar, Jalandhar cantt Jalandhar, Jalandhar Cantt, Jalandhar",Jalandhar,Jalandhar Cantt,31.291952,75.624902,"South Indian, Pizza, North Indian, Continental, Chinese",11 AM to 10 PM,250,1,"['Takeaway Available', 'Cash', 'Breakfast', 'Delivery', 'Debit Card', 'Credit Card', 'Lunch', 'Dinner', 'Indoor Seating', 'Digital Payments Accepted', 'Brunch', 'Desserts and Bakes', 'Pure Veg']",3.5,27,3,0.0,1,Punjab,50362,April,2023,Saturday,2,1,0,0,1,1416
7267,2377,47,2023-04-26,3.2,4,2.643246742227876,932,In-Transit,Credit Card,21,No,Yes,19104801,The Hobbit Cafe,Café,"Ragho Majra Pulli, Model Town, Patiala",Patiala,Model Town,30.317703,76.395081,Cafe,11 AM to 11 PM,500,2,"['Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Free Wifi', 'Air Conditioned']",0.0,2,0,0.0,0,Punjab,50362,April,2023,Wednesday,2,0,0,0,1,0
7268,693,88,2023-08-26,3.7,9,4.106164167163794,743,Cancelled,UPI,96,Yes,Yes,72711,Subway,Quick Bites,"S.P Infocity, MGR Salai, Kandanchavadi, Perungudi, Chennai",Chennai,Perungudi,12.97007002,80.24498954,"Fast Food, Healthy Food",10 AM – 11 PM,500,2,"['Cash', 'Lunch', 'Breakfast', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Free Parking', 'Indoor Seating']",2.8,63,40,0.0,0,Tamil Nadu,130058,August,2023,Saturday,3,0,1,1,1,0
7269,2812,10,2023-06-19,2.0,2,5.707314635912244,189,In-Transit,Debit Card,194,No,Yes,18740738,Prajapati Mishtan Bhandar,Sweet Shop,M.R Road Near Gandhi Maidan Khalpara,Siliguri,Khalpara,26.70622418,88.42381697,"Mishti, Street Food",7 AM to 10 PM,100,1,"['No Seating Available', 'Takeaway Available', 'Cash', 'Pure Veg', 'Desserts and Bakes']",0.0,0,1,0.0,0,West Bengal,88752,June,2023,Monday,2,0,0,0,1,0
7270,2355,32,2023-11-02,4.8,5,13.56872121439606,601,Delivered,Net Banking,17,No,Yes,18737392,The Steak Factory,Casual Dining,"192A Sarat Bose Southern Avenue, Kolkata",Kolkata,Southern Avenue,22.51456025,88.35306332,"Continental, Italian","12:30 PM to 10:30 PM (Mon), 12 Noon to 10:30 PM (Tue-Sun)",1000,3,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Fullbar', 'Rooftop', 'Air Conditioned', 'Hookah', 'Indoor Seating']",4.3,226,548,0.0,0,West Bengal,88752,November,2023,Thursday,4,1,0,0,1,2355
7271,611,85,2024-05-20,1.4,5,4.907078069846778,791,In-Transit,Net Banking,32,No,No,18734572,K Sahni,Quick Bites,"Main Market, Tripuri, Patiala",Patiala,Tripuri,30.35482424,76.39333505,"Fast Food, Chinese",8am – 10:30pm (Mon-Sun),150,1,"['No Alcohol Available', 'Lunch', 'Takeaway Available', 'No Seating Available', 'Cash']",3.9,263,10,0.0,0,Punjab,50362,May,2024,Monday,2,0,0,0,0,0
7272,2993,75,2023-05-22,1.9,2,3.948816922910805,356,In-Transit,Net Banking,186,No,Yes,18984574,Loft,Casual Dining,"Plot 720, Ground Floor, PKR Square Building, Road 36, CBI Colony, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.438253,78.398244,"Cafe, Continental, Italian, Thai, North Indian",9 AM to 11 PM,700,2,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Sneakpeek']",4.4,387,425,0.0,1,Telangana,112077,May,2023,Monday,2,0,0,0,1,0
7272,2993,75,2023-05-22,1.9,2,3.948816922910805,356,In-Transit,Net Banking,186,No,Yes,18984574,Loft,Casual Dining,"Plot 720, Ground Floor, PKR Square Building, Road 36, CBI Colony, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.438253,78.398244,"Cafe, Continental, Italian, Thai, North Indian",9 AM to 11 PM,700,2,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Sneakpeek']",4.4,387,425,0.0,0,Telangana,112077,May,2023,Monday,2,0,0,0,1,0
7273,1786,40,2023-09-19,4.0,4,8.37829698549005,710,Cancelled,Net Banking,182,No,No,19033888,Shahi Darbar,Quick Bites,"Plot 277, Motiwala Dharam Kata, Kamgar Chowk, Waluj, Aurangabad",Aurangabad,Waluj,19.827809,75.246825,"Biryani, Chinese, North Indian",10 AM to 12 Midnight,250,1,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating']",2.7,5,0,0.0,0,Maharashtra,307713,September,2023,Tuesday,3,0,1,0,0,0
7273,1786,40,2023-09-19,4.0,4,8.37829698549005,710,Cancelled,Net Banking,182,No,No,19033888,Shahi Darbar,Quick Bites,"Plot 277, Motiwala Dharam Kata, Kamgar Chowk, Waluj, Aurangabad",Aurangabad,Waluj,19.827809,75.246825,"Biryani, Chinese, North Indian",10 AM to 12 Midnight,250,1,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating']",2.7,5,0,0.0,0,Bihar,94163,September,2023,Tuesday,3,0,1,0,0,0
7274,2966,82,2023-07-31,1.8,4,12.03013118244638,826,Delivered,Credit Card,137,No,No,2701210,Cake Walk,Bakery,"Hinoo Main Road, Shukla Colony, Doranda, Ranchi",Ranchi,Doranda,23.332239,85.316913,Bakery,8 AM to 10 PM,350,1,"['No Seating Available', 'Takeaway Available', 'Cash', 'Desserts and Bakes']",3.3,7,6,0.0,0,Jharkhand,79716,July,2023,Monday,3,1,0,0,0,2966
7275,2910,40,2023-04-01,2.8,3,2.54264234145694,752,In-Transit,Cash,97,No,Yes,18510341,Avartana - ITC Grand Chola,Fine Dining,"ITC Grand Chola, 63, Mount Road, Guindy, Chennai",Chennai,"ITC Grand Chola, Guindy",13.01154462,80.22016905,"South Indian, Chinese, Desserts",7 PM – 11 PM,4500,4,"['Lunch', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Fullbar', '4/5 Star', 'Indoor Seating', 'Table reservation required']",4.7,289,613,0.0,0,Tamil Nadu,130058,April,2023,Saturday,2,0,0,0,1,0
7276,1376,22,2024-08-13,3.4,7,1.61960071784225,585,In-Transit,Credit Card,180,Yes,No,95617,Masqati Ice Cream,Dessert Parlour,"Opposite Yousuf Tekri Food Court, Salarjung Colony, Tolichowki Main Road, Tolichowki, Hyderabad",Hyderabad,Tolichowki,17.39605034,78.42565723,"Ice Cream, Desserts",24 Hours,300,1,"['Takeaway Available', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Pure Veg']",4.3,559,61,0.0,1,Telangana,112077,August,2024,Tuesday,3,0,0,1,0,0
7277,2605,22,2024-01-26,3.3,4,8.622994378633402,306,In-Transit,Net Banking,34,Yes,No,18513971,Tea Villa Cafe,Café,"Vsouk Mall, Mahavir Nagar, Near Dmart, Kandivali West, Mumbai",Mumbai,Kandivali West,19.21305147,72.84221035,"Cafe, Fast Food, Desserts, Beverages",8AM to 12Midnight (Mon-Sun),1000,3,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Breakfast', 'Lunch', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Table booking recommended', 'Wifi', 'Pure Veg', 'All Day Breakfast']",4.0,2298,2251,0.0,1,Maharashtra,307713,January,2024,Friday,1,0,0,1,0,0
7278,1779,39,2024-02-15,2.1,2,10.02806720003191,798,In-Transit,Debit Card,28,Yes,Yes,19112295,Sunil Chat Corner,Quick Bites,"9/7 A, Moti Lal Nehru Road, Colonel Ganj, Allahabad",Allahabad,Colonel Ganj,25.46081847,81.85942926,Street Food,4 PM to 9 PM,100,1,"['No Seating Available', 'Dinner', 'Cash', 'Lunch', 'Standing Tables', 'Takeaway Available']",0.0,1,0,0.0,0,Uttar Pradesh,240928,February,2024,Thursday,1,0,0,1,1,0
7279,494,22,2023-09-06,4.4,1,11.47921044513918,638,In-Transit,UPI,163,Yes,Yes,60583,Cream Stone,Dessert Parlour,"89, 17th Main Road, HSR, Bangalore",Bangalore,HSR,12.91232626,77.63856635,"Desserts, Ice Cream, Beverages",10am – 12midnight (Mon-Sun),500,2,"['Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Pure Veg']",4.2,1066,793,0.0,1,Karnataka,191791,September,2023,Wednesday,3,0,0,1,1,0
7280,1589,55,2023-12-26,3.4,7,10.16402213034041,803,In-Transit,UPI,20,No,No,18791293,The Shawarma Company,Quick Bites,"TGIFF Drive Inn, Gunadala, Vijayawada",Vijayawada,Gunadala,16.523821,80.65499,"Rolls, Salad, Pizza, Fast Food",11 AM to 10 PM,250,1,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Drive in']",3.5,39,2,0.0,0,Andhra Pradesh,160205,December,2023,Tuesday,4,0,0,0,0,0
7281,1592,77,2023-07-26,4.8,9,9.923769069698285,770,In-Transit,Net Banking,121,No,Yes,18165897,Charcoal Eats Express,Quick Bites,"World Trade Center, Cuffe Parade, Mumbai",Mumbai,Cuffe Parade,18.9141088,72.81908937,"Biryani, Mughlai, North Indian",11:30 AM to 11 PM,500,2,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Standing Tables', 'Delivery', 'Credit Card', 'Digital Payments Accepted']",3.9,208,160,0.0,0,Maharashtra,307713,July,2023,Wednesday,3,0,0,0,1,0
7282,2136,65,2024-07-29,4.5,8,11.09391715269319,893,In-Transit,UPI,134,No,No,18936488,Firki,Casual Dining,"402, 7th Main, 1st Cross, HRBR Layout, Kalyan Nagar, Bangalore",Bangalore,Kalyan Nagar,13.02058596,77.64344729,"North Indian, Continental, Fast Food, Chinese","11:30 AM to 12 Midnight (Mon-Thu), 11:30 AM to 1 AM (Fri-Sun)",1200,3,"['Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Digital Payments Accepted']",4.5,146,466,0.0,0,Karnataka,191791,July,2024,Monday,3,0,0,0,0,0
7282,2136,65,2024-07-29,4.5,8,11.09391715269319,893,In-Transit,UPI,134,No,No,18936488,Firki,Casual Dining,"402, 7th Main, 1st Cross, HRBR Layout, Kalyan Nagar, Bangalore",Bangalore,Kalyan Nagar,13.02058596,77.64344729,"North Indian, Continental, Fast Food, Chinese","11:30 AM to 12 Midnight (Mon-Thu), 11:30 AM to 1 AM (Fri-Sun)",1200,3,"['Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Digital Payments Accepted']",4.5,146,466,0.0,1,Karnataka,191791,July,2024,Monday,3,0,0,0,0,0
7283,1801,10,2023-03-18,1.9,8,9.884457756293475,121,In-Transit,Debit Card,187,Yes,Yes,901936,East India Street Cafe,Café,"Fragrant Nature, Near Sbi Calvathy, Calvathy Bazar Road, Fort Kochi, Kochi",Kochi,"Fragrant Nature, Fort Kochi",9.967201916,76.25249483,"Beverages, Cafe",24 Hours,800,2,"['No Alcohol Available', 'Dinner', 'Breakfast', 'Lunch', 'Cash', 'Free Parking', 'Kid Friendly', 'Indoor Seating', 'Air Conditioned']",4.3,97,270,0.0,1,Kerala,38863,March,2023,Saturday,1,0,0,1,1,0
7284,1856,86,2023-01-09,4.2,6,12.79462492780269,151,In-Transit,Net Banking,198,Yes,Yes,18839607,The Liquor Industry,Casual Dining,"Plot B1, B2, B3 & B4, Mandor Road, Ghanshyam Bhawan, Bhadwasiya, Paota, Jodhpur",Jodhpur,Paota,26.297559,73.037432,"Cafe, North Indian, Continental, Mexican, Italian, Chinese, Burger, Sandwich",11 AM to 11 PM,1000,3,"['Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Fullbar', 'Indoor Seating']",3.8,69,8,0.0,1,Rajasthan,342239,January,2023,Monday,1,0,0,1,1,0
7285,1290,30,2023-12-24,2.6,2,2.664467854253032,298,Delivered,Net Banking,192,Yes,No,19123516,Kake Di Hatti,Casual Dining,"1st Floor, Times Square 2, Sindhu Bhavan Road, Beside Avalon Hotel, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,23.04482902,72.5073218,"North Indian, Italian","12 Noon to 3 PM, 7 PM to 11 PM",1000,3,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",3.9,100,65,0.0,0,Gujarat,196024,December,2023,Sunday,4,1,0,1,0,1290
7286,2034,89,2024-05-23,4.9,7,10.99818431888935,404,In-Transit,Credit Card,151,No,No,2500547,Pulav,Quick Bites,"Darga Road, Opposite Roplekar Hospital, Ulkanagari, Aurangabad",Aurangabad,Ulkanagari,19.86680512,75.3366778,"South Indian, North Indian",11 AM to 11 PM,300,1,"['Cash', 'Lunch', 'No Alcohol Available', 'Debit Card', 'Breakfast', 'Takeaway Available', 'Dinner', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted']",4.0,80,17,0.0,1,Maharashtra,307713,May,2024,Thursday,2,0,0,0,0,0
7286,2034,89,2024-05-23,4.9,7,10.99818431888935,404,In-Transit,Credit Card,151,No,No,2500547,Pulav,Quick Bites,"Darga Road, Opposite Roplekar Hospital, Ulkanagari, Aurangabad",Aurangabad,Ulkanagari,19.86680512,75.3366778,"South Indian, North Indian",11 AM to 11 PM,300,1,"['Cash', 'Lunch', 'No Alcohol Available', 'Debit Card', 'Breakfast', 'Takeaway Available', 'Dinner', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted']",4.0,80,17,0.0,1,Bihar,94163,May,2024,Thursday,2,0,0,0,0,0
7287,2697,49,2023-01-28,4.7,4,5.039449528985733,688,Cancelled,Net Banking,144,Yes,No,18817130,Deshpande's,Quick Bites,"145, Bank Colony, Bhagwan Nagar, Near Water Tank, Manish Nagar, Nagpur",Nagpur,Ayodhya Nagar,21.11101441,79.09678917,"Maharashtrian, Fast Food",9am – 9pm (Mon-Sun),100,1,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash']",3.4,19,2,0.0,1,Maharashtra,307713,January,2023,Saturday,1,0,1,1,0,0
7288,1233,55,2023-09-25,3.7,2,13.31115666668654,849,Delivered,Credit Card,99,No,No,19019559,Kamdhenu Sweets,Sweet Shop,"Shani Temple, Near, Station Road, Dharamshala Bazar, Shahpur, Gorakhpur",Gorakhpur,Shahpur,26.7582919,83.372398,"Mithai, Street Food",10 AM to 10 PM,100,1,"['No Seating Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash']",3.1,4,0,0.0,1,Uttar Pradesh,240928,September,2023,Monday,3,1,0,0,0,1233
7289,2060,51,2024-08-19,2.8,2,9.786506540398141,832,Delivered,Credit Card,192,No,No,18696899,Kari Kanji,Quick Bites,"158, Outpost, Alagar Kovil Road, Thallakulam, KK Nagar, Madurai",Madurai,KK Nagar,9.937023349,78.13707735,South Indian,12 Noon to 12 Midnight,400,2,"['No Alcohol Available', 'Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Indoor Seating', 'Free Parking']",3.7,109,3,0.0,0,Tamil Nadu,130058,August,2024,Monday,3,1,0,0,0,2060
7290,1438,51,2024-02-11,1.6,9,14.73686787245442,934,Cancelled,Debit Card,98,Yes,No,18919351,PurpleBasil,Casual Dining,"96/4, Near Kurunji Hospital, Saradha College Road, Alagapuram Pudur, Salem",Salem,Alagapuram Pudur,11.6767709,78.1355716,"Healthy Food, Continental, Mediterranean, American, Vietnamese, Middle Eastern, Desserts","Closed (Mon),11:30am – 4pm, 7pm – 11pm (Tue-Sun)",500,2,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Table booking recommended']",3.3,20,58,0.0,0,Tamil Nadu,130058,February,2024,Sunday,1,0,1,1,0,0
7291,2935,25,2023-02-06,1.1,6,9.243347910982624,207,In-Transit,Net Banking,174,Yes,No,18790348,Night Food Delivery by TRC,Quick Bites,"17, Outside of Chandpole, Chandpole, Udaipur",Udaipur,Chandpole,24.582102,73.679006,"North Indian, Fast Food",9 PM to 4 AM,300,1,"['Dinner', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Delivery', 'Indoor Seating']",2.7,10,7,0.0,0,Rajasthan,342239,February,2023,Monday,1,0,0,1,0,0
7292,1341,17,2024-09-27,1.2,6,5.231456015225229,678,In-Transit,Credit Card,28,Yes,No,73287,Lexxus,Bar,"62, Benzz Park Hotel, Thirumalai Pillai Road, T. Nagar, Chennai",Chennai,"Benzz Park, T. Nagar",13.04570649,80.23922112,"Continental, North Indian, Finger Food",11 AM to 12 Midnight,800,2,"['Credit Card', 'Debit Card', 'Serves Alcohol', 'Takeaway Available', 'Lunch', 'Cash', 'Dinner', 'Valet Parking Available', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Smoking Area', 'Live Sports Screening', 'Live Music', 'Wheelchair Accessible', 'Fullbar', 'Axis Bank - Dining Delights', 'Wifi']",3.7,109,81,0.0,0,Tamil Nadu,130058,September,2024,Friday,3,0,0,1,0,0
7293,2573,55,2023-12-22,2.2,9,5.103252185686985,597,Delivered,Debit Card,155,No,Yes,18416858,Havmor Ice Cream,Dessert Parlour,"C-1, Janakpuri Main Road, Janakpuri, New Delhi",New Delhi,Janakpuri,28.62121912,77.08225977,"Desserts, Beverages",11 AM to 11 PM,500,2,"['Cash', 'Takeaway Available', 'Debit Card', 'Delivery', 'Credit Card', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",4.1,262,237,0.0,1,Delhi,1484,December,2023,Friday,4,1,0,0,1,2573
7294,2218,10,2023-07-23,2.5,6,1.599980321593784,792,In-Transit,Cash,151,No,Yes,3600053,Nalpak Restaurant,Casual Dining,"2702, 1st Main Road, Vani Vilas Mohalla, 1st Stage, Gokulam, Mysore",Mysore,Gokulam,12.32759634,76.63137238,"South Indian, North Indian",7 AM to 10:30 PM,600,2,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Breakfast', 'Indoor Seating', 'Pure Veg']",3.3,208,52,0.0,0,Karnataka,191791,July,2023,Sunday,3,0,0,0,1,0
7295,397,36,2023-06-09,2.9,1,12.45712462202234,605,In-Transit,Net Banking,1,No,Yes,49499,Brewbot Eatery & Pub Brewery,Casual Dining,"G01 & 101, Morya Landmark 1, Off New Link Road, Veera Desai Area, Mumbai",Mumbai,Veera Desai Area,19.14089384,72.83308681,"Mediterranean, European, American, Italian","4 PM to 1 AM (Mon-Fri), 12 Noon to 1 AM (Sat-Sun)",2000,4,"['Cash', 'Delivery', 'Credit Card', 'Dinner', 'Debit Card', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Buffet', 'DJ', 'Live Sports Screening', 'Nightlife', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Serves Jain Food', 'Brunch', 'Board Games']",4.0,2377,3538,0.0,1,Maharashtra,307713,June,2023,Friday,2,0,0,0,1,0
7295,397,36,2023-06-09,2.9,1,12.45712462202234,605,In-Transit,Net Banking,1,No,Yes,49499,Brewbot Eatery & Pub Brewery,Casual Dining,"G01 & 101, Morya Landmark 1, Off New Link Road, Veera Desai Area, Mumbai",Mumbai,Veera Desai Area,19.14089384,72.83308681,"Mediterranean, European, American, Italian","4 PM to 1 AM (Mon-Fri), 12 Noon to 1 AM (Sat-Sun)",2000,4,"['Cash', 'Delivery', 'Credit Card', 'Dinner', 'Debit Card', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Buffet', 'DJ', 'Live Sports Screening', 'Nightlife', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Serves Jain Food', 'Brunch', 'Board Games']",4.0,2377,3538,0.0,0,Maharashtra,307713,June,2023,Friday,2,0,0,0,1,0
